name,username,userId,can_dm,created_at,bio,tweets_count,followers_count,following_count,favourites_count,location,media_count,profile_banner_url,profile_url,avatar_url,verified,blue_verified
YCDC,DyslexiaYale,385585813,false,2011-10-05 15:18:55,The Yale Center for Dyslexia & Creativity serves as a nexus for research and policy on dyslexia.,702,13998,80,11,"New Haven, CT",46,,https://www.twitter.com/DyslexiaYale,https://pbs.twimg.com/profile_images/1585296422/YCDClogotwitter_normal.png,false,false
Eric Gershon,Gershonicus,430148484,false,2011-12-06 15:34:08,Semicolons and em dashes,4974,646,1250,10908,NHV,474,https://pbs.twimg.com/profile_banners/430148484/1678077899,https://www.twitter.com/Gershonicus,https://pbs.twimg.com/profile_images/1512883022936383494/JoeAGhhD_normal.jpg,false,false
Yale Health Center,yalehealth,244214539,false,2011-01-28 15:08:54,"Providing outstanding, compassionate, patient-centered care to the Yale community. Acute Care | (203) 432-0123 Student Health | (203) 432-0312",418,806,62,71,"55 Lock Street, New Haven, CT",78,https://pbs.twimg.com/profile_banners/244214539/1699038523,https://www.twitter.com/yalehealth,https://pbs.twimg.com/profile_images/1631668301125279744/C-1ePrWA_normal.jpg,false,false
WhyIsThereAnything,YAnything,375869998,false,2011-09-18 17:51:11,"Logos, & the “why” of the universe is a transdisciplinary inquiry into the origins & meaning of the cosmos. Conference Oct. 6-9 Sponsored by Yale Divinity",20,56,11,0,New Haven,0,,https://www.twitter.com/YAnything,https://pbs.twimg.com/profile_images/1549100103/WITA-Logo-FB_normal.jpg,false,false
YalePhysicsDept,YalePhysicsDept,343487516,false,2011-07-27 13:07:12,The Dept. of Physics at Yale Univ. works to answer fundamental scientific questions that are pushing the frontiers of our current understanding of the universe.,2255,2743,67,63,"New Haven, CT",436,https://pbs.twimg.com/profile_banners/343487516/1642171215,https://www.twitter.com/YalePhysicsDept,https://pbs.twimg.com/profile_images/1481999536830791680/lp2OMne0_normal.jpg,false,false
FCC2015,FCC2015,377740984,false,2011-09-21 21:33:28,,25,35,18,0,"New Haven, CT",1,,https://www.twitter.com/FCC2015,https://pbs.twimg.com/profile_images/1554007937/yalefcc_normal.jpg,false,false
HHMI NEWS,HHMINEWS,43199901,true,2009-05-28 17:24:13,"HHMI believes in the power of individuals to advance science through research and science education, making discoveries that benefit humanity.",13143,50971,4667,9694,"Chevy Chase, MD",1539,https://pbs.twimg.com/profile_banners/43199901/1467809324,https://www.twitter.com/HHMINEWS,https://pbs.twimg.com/profile_images/511908525908303872/g0c5v-hM_normal.png,false,false
Tsai Center for Innovative Thinking at Yale,TsaiCITY,297988115,false,2011-05-13 09:31:42,We inspire students from diverse backgrounds and disciplines to seek innovative ways to solve real-world problems.,2880,2794,337,447,"New Haven, CT",1102,https://pbs.twimg.com/profile_banners/297988115/1652799041,https://www.twitter.com/TsaiCITY,https://pbs.twimg.com/profile_images/1293677651215949824/IRCYrhdg_normal.jpg,false,false
Yale Psychiatry,YalePsych,274113269,false,2011-03-29 15:13:59,"The Yale Department of Psychiatry is a world leader in patient care, research, and education.",7639,31100,745,2175,"New Haven, CT",1555,https://pbs.twimg.com/profile_banners/274113269/1583245369,https://www.twitter.com/YalePsych,https://pbs.twimg.com/profile_images/918537907693961216/HHl5ytfw_normal.jpg,false,false
Yale-China Association,YaleChina,205048713,false,2010-10-19 21:34:41,"Inspiring people to learn and serve together since 1901. Our work improves education, health, and cultural understanding in China and the United States.",666,1204,286,54,"New Haven, CT",284,https://pbs.twimg.com/profile_banners/205048713/1405362314,https://www.twitter.com/YaleChina,https://pbs.twimg.com/profile_images/1702021449819566080/_hL9yK5__normal.jpg,false,false
Connecticut Open,connecticutopen,205533864,false,2010-10-20 22:37:29,The Connecticut Open is a WTA event that is part of the US Open Series | #CTOpenTennis,3688,8025,410,3053,"New Haven, CT",1428,https://pbs.twimg.com/profile_banners/205533864/1536334400,https://www.twitter.com/connecticutopen,https://pbs.twimg.com/profile_images/956206443438460928/2hezXgAa_normal.jpg,false,false
CIRA at Yale Univ.,CIRAatYale,186183340,false,2010-09-02 15:53:47,The Center for Interdisciplinary Research on AIDS is 100% supported through grant No. P30MH062294 from the National Institute of Mental Health.,1456,976,351,3301,"New Haven, CT",178,https://pbs.twimg.com/profile_banners/186183340/1675977598,https://www.twitter.com/CIRAatYale,https://pbs.twimg.com/profile_images/1400307056/logo_ciramark_normal.jpg,false,false
YLSAA,YLSAA,65113615,false,2009-08-12 14:22:06,"We are a volunteer-based organization of Yale alumni with interests in life sciences, healthcare, and pharmaceuticals. Tweets by @huangjulie + others.",322,238,157,0,Global,13,,https://www.twitter.com/YLSAA,https://pbs.twimg.com/profile_images/362133443/Revised_LOGO_normal.png,false,false
TED Talks,TEDTalks,15492359,false,2008-07-19 09:22:50,TED is a nonprofit devoted to spreading ideas. 🔴 Become a TED Member to help support our mission today: https://t.co/kMHLEIyXAf,42742,11160750,693,7364,"New York, NY",7788,https://pbs.twimg.com/profile_banners/15492359/1685998279,https://www.twitter.com/TEDTalks,https://pbs.twimg.com/profile_images/877631054525472768/Xp5FAPD5_normal.jpg,false,true
Arts & Ideas,ArtIdea,36955678,false,2009-05-01 10:40:37,"The International Festival of Arts & Ideas celebrates and builds community, engages with vital issues, and promotes the arts.",4124,5307,1165,2255,"New Haven, CT",1128,https://pbs.twimg.com/profile_banners/36955678/1707401541,https://www.twitter.com/ArtIdea,https://pbs.twimg.com/profile_images/674960327054860288/4T_enlYp_normal.png,false,false
OpenStudy,OpenStudy,17501654,false,2008-11-19 21:02:38,The world is our study group. Join us! #WhyStudyAlone?,7741,3785,3624,1059,,596,https://pbs.twimg.com/profile_banners/17501654/1400632490,https://www.twitter.com/OpenStudy,https://pbs.twimg.com/profile_images/591684213209899008/HepdwFww_normal.png,false,false
Slifka Center,SlifkaCenter,52714697,false,2009-07-01 08:44:38,The Center for Jewish Life @Yale,936,538,444,102,"New Haven, CT",21,https://pbs.twimg.com/profile_banners/52714697/1564765499,https://www.twitter.com/SlifkaCenter,https://pbs.twimg.com/profile_images/1157336499987406850/NgxLpCp3_normal.jpg,false,false
Yale Sustainability,YaleSustain,108669470,false,2010-01-26 12:50:05,We strive to enhance the culture of sustainability at Yale & to develop institutional sustainability models and partnerships in New Haven and around the world.,2824,9977,780,189,"New Haven, CT",397,https://pbs.twimg.com/profile_banners/108669470/1579122033,https://www.twitter.com/YaleSustain,https://pbs.twimg.com/profile_images/1217553467646136320/MWT2bGZX_normal.jpg,false,false
LocalScale,localscale,20214495,false,2009-02-05 22:28:07,The orchestration and acceleration platform for impact-positive initiatives.,238,595925,58051,4448,"San Francisco, California",87,https://pbs.twimg.com/profile_banners/20214495/1634640876,https://www.twitter.com/localscale,https://pbs.twimg.com/profile_images/1339424558076465154/C2G8kQBA_normal.jpg,false,false
nature,Nature,15862891,true,2008-08-15 09:39:58,"Research, News, and Commentary from Nature, the international journal of science. 
For daily science news, get Nature Briefing: https://t.co/wGmQlQ8a4D",78045,2572098,3583,2006,Worldwide,21163,https://pbs.twimg.com/profile_banners/15862891/1621000867,https://www.twitter.com/Nature,https://pbs.twimg.com/profile_images/1393206230152327170/QnzohDIu_normal.jpg,false,true
NPR,NPR,5392522,false,2007-04-22 01:10:15,NPR is an independent news organization committed to informing the public about the world around us. You can find us every other place you read the news.,244754,8683920,62740,2685,,11291,https://pbs.twimg.com/profile_banners/5392522/1680802449,https://www.twitter.com/NPR,https://pbs.twimg.com/profile_images/1419704144026296333/ms3D5ipo_normal.jpg,false,true
Wesleyan University,wesleyan_u,26759755,false,2009-03-26 10:25:43,"Founded in 1831, we are a diverse, energetic, liberal arts community, enrolling approximately 3,000 undergraduate and 200 graduate students.",11235,22158,312,2095,"Middletown, Connecticut",2999,https://pbs.twimg.com/profile_banners/26759755/1604001748,https://www.twitter.com/wesleyan_u,https://pbs.twimg.com/profile_images/1617602313534771215/ASh0Aft6_normal.jpg,false,false
Brown University,BrownUniversity,14884486,false,2008-05-23 13:57:42,Official Twitter feed for Brown University. 🐻,30185,236560,627,29271,"Providence, Rhode Island",3710,https://pbs.twimg.com/profile_banners/14884486/1654720807,https://www.twitter.com/BrownUniversity,https://pbs.twimg.com/profile_images/1447976566433189892/bms8GwG__normal.jpg,false,false
Yale.NYC,YaleAlumAssocNY,110880014,false,2010-02-02 21:24:40,"https://t.co/qvUzAU1nNc is THE alumni organization for New York City and Long Island, serving a community of 17,000 Yale University alumni in the region.",3560,1751,190,896,"New York, NY",113,https://pbs.twimg.com/profile_banners/110880014/1549899788,https://www.twitter.com/YaleAlumAssocNY,https://pbs.twimg.com/profile_images/1094985189317582851/FJe-BW8i_normal.jpg,false,false
The Shops at Yale,TheShopsatYale,46686567,false,2009-06-12 12:20:55,"An open-air shopping experience with local boutiques, national retailers and a variety of restaurants. https://t.co/Bq8BLEgAhH",4618,3038,510,1146,"Downtown New Haven, CT",2094,https://pbs.twimg.com/profile_banners/46686567/1673034215,https://www.twitter.com/TheShopsatYale,https://pbs.twimg.com/profile_images/1544352662161874952/U3iardMM_normal.jpg,false,false
New Haven Cultural,newhavecultural,19662710,false,2009-01-28 12:14:55,"New Haven Department of Arts, Culture and Tourism, New Haven events, activities",7425,6616,287,278,"New Haven, Connecticut",734,https://pbs.twimg.com/profile_banners/19662710/1684509375,https://www.twitter.com/newhavecultural,https://pbs.twimg.com/profile_images/2579637925/tuh3wov5ie9piwvc1dhx_normal.jpeg,false,false
Yale Program on Climate Change Communication,YaleClimateComm,125767077,false,2010-03-23 16:20:12,"We conduct research on public climate change knowledge, attitudes, policy support & behavior. Posted events are not endorsements.",12999,86187,2782,3099,"New Haven, CT",6548,https://pbs.twimg.com/profile_banners/125767077/1588106122,https://www.twitter.com/YaleClimateComm,https://pbs.twimg.com/profile_images/718090794289274885/3WBiFrXH_normal.jpg,false,false
Yale Rep,yalerep,125853755,false,2010-03-23 22:32:19,Dedicated to the production of new plays and bold interpretations of classics that make immediate connections to contemporary audiences.,988,3636,526,659,"New Haven, CT",191,https://pbs.twimg.com/profile_banners/125853755/1584549620,https://www.twitter.com/yalerep,https://pbs.twimg.com/profile_images/1240317116319961089/5Tgf8yxt_normal.jpg,false,false
YaleGlobal,YaleGlobal,31417682,false,2009-04-15 10:20:43,Explore globalization and the connections of our world - with analysis from a public-service magazine published by Yale's MacMillan Center,7105,3507,774,1234,"New Haven, CT",2008,https://pbs.twimg.com/profile_banners/31417682/1532706543,https://www.twitter.com/YaleGlobal,https://pbs.twimg.com/profile_images/1111956749119037440/0o7KAgtE_normal.jpg,false,false
The Information Society Project,yaleisp,26947239,true,2009-03-27 00:11:59,"The Information Society Project at @YaleLawSch is an intellectual center addressing issues at the intersection of law, tech & society.",8923,15776,1473,4346,"New Haven, CT",596,https://pbs.twimg.com/profile_banners/26947239/1484937467,https://www.twitter.com/yaleisp,https://pbs.twimg.com/profile_images/1695514725608521729/KJkLSlKY_normal.jpg,false,false
Yale CLC,YaleCLC,81132704,false,2009-10-09 11:26:01,The CLC is winding down. Its work will be transferred to other Yale organizations. We thank you for your years of support!,1061,405,80,1,"New Haven, CT",33,,https://www.twitter.com/YaleCLC,https://pbs.twimg.com/profile_images/461414660/n28052021692_5460_normal.jpg,false,false
Yale Sustainable Food Program,ysfp,104624358,false,2010-01-13 17:19:23,"On the farm, in the classroom, and around the world, the @Yale Sustainable Food Program grows food-literate leaders.",4372,4087,1322,385,"New Haven, CT",533,https://pbs.twimg.com/profile_banners/104624358/1522349934,https://www.twitter.com/ysfp,https://pbs.twimg.com/profile_images/821203576118722560/XUGVXher_normal.jpg,false,false
Yale Music Library,yalemusiclib,70754963,true,2009-09-01 14:54:28,Irving S. Gilmore Music Library @yalelibrary,5041,3213,926,196,"New Haven, CT",663,https://pbs.twimg.com/profile_banners/70754963/1483463507,https://www.twitter.com/yalemusiclib,https://pbs.twimg.com/profile_images/913472970634428416/a3JfCfyr_normal.jpg,false,false
WHRYale,WHRYale,109330131,false,2010-01-28 13:10:38,"Official Twitter of Women's Health Research at @Yale & @YaleMed, an interdisciplinary center focusing on sex & gender health differences. Retweet ≠ endorsement.",6051,2705,1198,3685,"New Haven, CT",1579,https://pbs.twimg.com/profile_banners/109330131/1580328305,https://www.twitter.com/WHRYale,https://pbs.twimg.com/profile_images/1222610989746548736/zApPA2DI_normal.jpg,false,false
Beinecke Library,BeineckeLibrary,34720331,true,2009-04-23 16:32:18,"""An inspiration to all who enter"" @Yale @Yalelibrary :: visit to engage the past in the present for the future. Home of @WindhamCampbell Prizes",53808,57695,48094,2670,"New Haven, CT",33160,https://pbs.twimg.com/profile_banners/34720331/1590283817,https://www.twitter.com/BeineckeLibrary,https://pbs.twimg.com/profile_images/1272543069313937408/BPqDcsWw_normal.jpg,false,false
Yale Volleyball,YaleVolleyball,80323012,false,2009-10-06 11:04:12,The official Twitter account of Yale Volleyball. 2023 Ivy League Champions! 13x Ivy League Champions. NCAA Division I & Ivy League member. #ThisIsYale,3067,6142,103,1506,John J. Lee Amphitheater,1853,https://pbs.twimg.com/profile_banners/80323012/1656887945,https://www.twitter.com/YaleVolleyball,https://pbs.twimg.com/profile_images/1543726007454162946/op_pUhvB_normal.jpg,false,false
Yale Field Hockey,YaleFieldHockey,78622200,false,2009-09-30 11:01:31,The official Twitter account of Yale Field Hockey. NCAA Division I & Ivy League member. #ThisIsYale,6203,1993,157,708,"New Haven, CT",955,https://pbs.twimg.com/profile_banners/78622200/1656653753,https://www.twitter.com/YaleFieldHockey,https://pbs.twimg.com/profile_images/1542743833854611456/B4uprHJ7_normal.jpg,false,false
Yale Arab Alumni,yalearabalumni,45120992,false,2009-06-06 08:34:39,A network of over 200 Yale alumni/affiliates with an interest in the Arab World.  Join as a member or friends of YAAA at http://t.co/xVZJUZYyFP,76,493,72,0,Arab World,2,,https://www.twitter.com/yalearabalumni,https://pbs.twimg.com/profile_images/439404232932749312/oSnQG47E_normal.png,false,false
Global Health @ Yale,YaleGH,63339242,false,2009-08-05 22:22:33,"The official account for the Yale Institute for Global Health, the focal point for all global health efforts at @Yale.",3363,16165,1857,2916,"New Haven, CT",277,https://pbs.twimg.com/profile_banners/63339242/1616506029,https://www.twitter.com/YaleGH,https://pbs.twimg.com/profile_images/1030109637926735872/1ERBybI2_normal.jpg,false,false
Yale ITS,yaleits,36962964,true,2009-05-01 11:14:22,"Ideas, news, and information about technology serving the Yale Community",3617,1534,643,288,"Yale University, New Haven, CT",242,https://pbs.twimg.com/profile_banners/36962964/1447861680,https://www.twitter.com/yaleits,https://pbs.twimg.com/profile_images/378800000297999771/39b3008d41176148108ca5424be842c9_normal.jpeg,false,false
Yale StatLab,statlab,16348438,false,2008-09-18 11:57:09,"Consulting, training, and support for statistics, research, and data analysis in the Yale University Library as part of Yale Digital Scholarship Services. #yale",407,1071,196,108,06520,16,,https://www.twitter.com/statlab,https://pbs.twimg.com/profile_images/1059907068746964998/CHXKYWQQ_normal.jpg,false,false
Yale Law Library,yalelawlibrary,15663307,false,2008-07-30 13:42:52,"The Lillian Goldman Law Library contributes to global legal research, scholarship, and education.",3562,12174,30,182,"New Haven, CT",1462,https://pbs.twimg.com/profile_banners/15663307/1626808835,https://www.twitter.com/yalelawlibrary,https://pbs.twimg.com/profile_images/1417565111603040259/ft0_mb5K_normal.jpg,false,false
Yale University Library,yalelibrary,32509562,false,2009-04-17 14:23:59,Collecting and making accessible the world's knowledge for over 300 years,7023,16415,1503,14505,"New Haven, Connecticut, USA",799,https://pbs.twimg.com/profile_banners/32509562/1539555494,https://www.twitter.com/yalelibrary,https://pbs.twimg.com/profile_images/1833720274/Yale_window_for_twitter_normal.jpg,false,false
Yale School of the Environment,YaleEnvironment,71051575,false,2009-09-02 15:27:37,Knowledge and leadership for a sustainable future #YSE,10509,14728,752,3161,"New Haven, Connecticut, USA",1537,https://pbs.twimg.com/profile_banners/71051575/1698163441,https://www.twitter.com/YaleEnvironment,https://pbs.twimg.com/profile_images/1285265716174823427/9AazlmNX_normal.jpg,false,false
Yale Men's Soccer,YaleMSoccer,46917737,false,2009-06-13 12:44:42,The official Twitter account of Yale Men's Soccer. 2019 Ivy League Champions. NCAA Division I & Ivy League Member. #ThisIsYale,5520,6042,2226,36338,,1849,https://pbs.twimg.com/profile_banners/46917737/1656654158,https://www.twitter.com/YaleMSoccer,https://pbs.twimg.com/profile_images/1542745398808154113/gnIfLeCg_normal.jpg,false,false
Boola the Bulldog,Boola_Bulldog,31192577,false,2009-04-14 14:47:19,Mascot for Yale University.... Gooooo Bulldogs!!,1826,1152,211,99,"Yale University, New Haven, CT",80,https://pbs.twimg.com/profile_banners/31192577/1359488299,https://www.twitter.com/Boola_Bulldog,https://pbs.twimg.com/profile_images/3055799313/2e20cd85a7397f23876d137a4d2b2354_normal.png,false,false
Leitner Observatory,lfop,21032565,false,2009-02-16 16:48:03,"Astronomy Education and Outreach Center at Yale University, open to the public on Tuesday nights. 🔭",857,2255,25,42,"New Haven, CT",27,https://pbs.twimg.com/profile_banners/21032565/1533050794,https://www.twitter.com/lfop,https://pbs.twimg.com/profile_images/78981760/lunareclipse_normal.jpg,false,false
Yale MSA,YaleMSA,19756948,false,2009-01-30 01:22:02,Yale Muslim Student's Association || FB: http://t.co/YK7zXGUqo0 || Insta: http://t.co/re7Mwg9MsB || For inquiries contact yalemsa@gmail.com,418,571,4,2,"New Haven, CT",1,,https://www.twitter.com/YaleMSA,https://pbs.twimg.com/profile_images/1609975173/MSA_Facebook_Logo_normal.jpeg,false,false
visitnewhaven,visitnewhaven,18581544,false,2009-01-03 11:26:24,"Info about beautiful, historic New Haven and the surrounding towns.  Lodging.  Dining.  Culture.  Fun.",15317,8218,410,223,"New Haven, Connecticut, USA",985,https://pbs.twimg.com/profile_banners/18581544/1704217742,https://www.twitter.com/visitnewhaven,https://pbs.twimg.com/profile_images/1612815069443670017/qqouIduj_normal.jpg,false,false
Yale Nursing,YaleNursing,23272561,true,2009-03-07 22:46:08,The official Twitter account of Yale School of Nursing. #YaleNursing #YSN,3413,18391,1013,5760,"Orange, CT, USA",1453,https://pbs.twimg.com/profile_banners/23272561/1695303521,https://www.twitter.com/YaleNursing,https://pbs.twimg.com/profile_images/1704852567434436609/XgJkbq6F_normal.jpg,false,false
Yale Univ Press,yalepress,7348612,false,2007-07-09 11:00:58,Books et Veritas. Bringing truth to light for more than one hundred years. Our London office tweets at @yalebooks,21863,83927,2015,4308,"New Haven, CT",1657,https://pbs.twimg.com/profile_banners/7348612/1653666909,https://www.twitter.com/yalepress,https://pbs.twimg.com/profile_images/1676594752815235077/eKXSCkuJ_normal.jpg,false,false
Yale New Haven Hosp,YNHH,17368500,false,2008-11-13 11:45:27,"YNHH is the 1,541-bed teaching hospital for Yale School of Medicine.",7481,24503,446,911,"New Haven, CT",4573,https://pbs.twimg.com/profile_banners/17368500/1690906171,https://www.twitter.com/YNHH,https://pbs.twimg.com/profile_images/1312047794996367360/0FIljjc3_normal.jpg,false,false
Yale Divinity School,YaleDivSchool,26575491,false,2009-03-25 15:54:27,Inspire the minds that inspire the world.,11520,12621,1547,1905,"New Haven, Connecticut, USA",2992,https://pbs.twimg.com/profile_banners/26575491/1405451314,https://www.twitter.com/YaleDivSchool,https://pbs.twimg.com/profile_images/1412493724467204102/PqW-fUBV_normal.png,false,false
Ctr for Lang Study,YaleCLS,9861022,false,2007-11-01 15:16:11,"Center for Language Study at Yale University, 370 Temple St., New Haven.
Supporting language teaching and learning throughout Yale since 1998.",3910,2442,306,363,"New Haven, CT",239,https://pbs.twimg.com/profile_banners/9861022/1492112697,https://www.twitter.com/YaleCLS,https://pbs.twimg.com/profile_images/1232762843159760897/s7L0z85E_normal.jpg,false,false
UConn Rudd Center,UConnRuddCenter,42959221,false,2009-05-27 16:10:01,"Devoted to promoting solutions to #foodinsecurity, #schoolmeals, #foodmarketing, and #weightbias through research and policy.",11148,16071,1407,2947,"Hartford, Connecticut",1016,https://pbs.twimg.com/profile_banners/42959221/1636123164,https://www.twitter.com/UConnRuddCenter,https://pbs.twimg.com/profile_images/1455179801459822596/XcANzIRG_normal.jpg,false,false
Yale Engineering,YaleEngineering,34917699,false,2009-04-24 08:59:08,,2023,4010,603,707,"New Haven, CT",638,https://pbs.twimg.com/profile_banners/34917699/1403020047,https://www.twitter.com/YaleEngineering,https://pbs.twimg.com/profile_images/1752699690267906049/ub1vLGmo_normal.jpg,false,false
Yale School of Music,yalemusic,22812554,false,2009-03-04 13:34:56,"At YSM, the only school of music in the Ivy League, students engage their curiosities and discover their voice.",4739,11730,1092,307,"New Haven, Conn.",1351,https://pbs.twimg.com/profile_banners/22812554/1623415757,https://www.twitter.com/yalemusic,https://pbs.twimg.com/profile_images/1410569744982364162/aN5ulBVN_normal.jpg,false,false
Yale Environment 360,YaleE360,19918353,false,2009-02-02 12:38:15,"An online magazine offering reporting, opinion, and analysis on global environmental issues. Published at the Yale School of the Environment.",22905,151357,2693,2436,"New Haven, CT",7021,https://pbs.twimg.com/profile_banners/19918353/1638365784,https://www.twitter.com/YaleE360,https://pbs.twimg.com/profile_images/823526112437370880/Pj9PMY1I_normal.jpg,false,true
Yale SOM,YaleSOM,18781059,true,2009-01-08 16:52:05,"Fostering ambitious leaders driving global impact through innovative education & collaborative community dedicated to positive change.
#SOMdifference",18925,55284,380,4435,"New Haven, CT",2962,https://pbs.twimg.com/profile_banners/18781059/1642615361,https://www.twitter.com/YaleSOM,https://pbs.twimg.com/profile_images/1674840691636092928/WqAWLAAR_normal.jpg,false,false
YaleMacMillan Center,YaleMacMillan,21206818,false,2009-02-18 10:39:58,The Whitney and Betty MacMillan Center for International and Area Studies at Yale,3347,4451,245,791,"New Haven, CT",207,https://pbs.twimg.com/profile_banners/21206818/1694536164,https://www.twitter.com/YaleMacMillan,https://pbs.twimg.com/profile_images/1708854979656581120/svxbZc31_normal.jpg,false,false
Yale Peabody Museum,yalepeabody,21902103,false,2009-02-25 13:56:52,Home to ten collecting divisions and over 14 million objects that tell the story of life on planet Earth. Our galleries are currently closed for renovation.,3431,15529,1929,4904,"New Haven, CT",798,https://pbs.twimg.com/profile_banners/21902103/1625873799,https://www.twitter.com/yalepeabody,https://pbs.twimg.com/profile_images/1113259967543431168/psvZvrzu_normal.png,false,false
