name,username,userId,can_dm,created_at,bio,tweets_count,followers_count,following_count,favourites_count,location,media_count,profile_banner_url,profile_url,avatar_url,verified,blue_verified
Vogue Runway,VogueRunway,'21401466',false,2009-02-20 09:46:10,See fashion first.,145827,2790579,585,3587,,79233,https://pbs.twimg.com/profile_banners/21401466/1679931345,https://www.twitter.com/VogueRunway,https://pbs.twimg.com/profile_images/1677262610301943808/VwS0Z3pu_normal.jpg,false,true
Daily Mail Online,MailOnline,'15438913',false,2008-07-15 06:17:46,For the latest updates on breaking news visit our website https://t.co/cs4EQ2odpE #seriouslypopular,583817,2839639,2185,634,,130582,https://pbs.twimg.com/profile_banners/15438913/1663943218,https://www.twitter.com/MailOnline,https://pbs.twimg.com/profile_images/1573318003554455553/f0lnn5Bv_normal.jpg,false,true
Daily Mail Celebrity,DailyMailCeleb,'111556701',false,2010-02-05 05:20:03,Latest celeb and entertainment news from the Daily Mail Showbiz team. We're on Facebook too: https://t.co/EWFBZDOmL3,306982,454621,904,2414,,44897,https://pbs.twimg.com/profile_banners/111556701/1492620171,https://www.twitter.com/DailyMailCeleb,https://pbs.twimg.com/profile_images/1009375235735420928/AcgQopq5_normal.jpg,false,false
chrissy teigen,chrissyteigen,'39364684',false,2009-05-11 18:50:04,de-motivational speaker,15941,12511230,4646,35868,couch,2210,https://pbs.twimg.com/profile_banners/39364684/1607474821,https://www.twitter.com/chrissyteigen,https://pbs.twimg.com/profile_images/1243351734757425152/e8JZwf03_normal.jpg,false,true
Caitlyn Jenner,Caitlyn_Jenner,'3303293865',false,2015-05-29 21:08:18,Olympian. Fox News Contributor. Fairness First Advocate. Motivational Speaker. NYT Best Selling Author. Media Personality. comms+ mgmt: Sophia@CaitlynJenner.com,3484,3346404,130,5007,"California, USA",384,https://pbs.twimg.com/profile_banners/3303293865/1684275048,https://www.twitter.com/Caitlyn_Jenner,https://pbs.twimg.com/profile_images/1385494688036130819/MWbms7um_normal.jpg,false,true
Olivier Rousteing,ORousteing,'607599583',false,2012-06-13 18:11:06,"This is the official Twitter account of Olivier Rousteing, Creative Director @Balmain. I'm also on Instagram @Olivier_Rousteing.",422,74206,95,29,Paris,21,https://pbs.twimg.com/profile_banners/607599583/1586677919,https://www.twitter.com/ORousteing,https://pbs.twimg.com/profile_images/1249242309725732864/H6Qyur3P_normal.jpg,false,false
Pat McGrath,patmcgrathreal,'305217958',true,2011-05-25 17:01:35,Makeup Artist. THE #1 PERFECT RED IS BACK IN STOCK 💄,18765,815737,785,17070,"New York, NY",6283,https://pbs.twimg.com/profile_banners/305217958/1711989845,https://www.twitter.com/patmcgrathreal,https://pbs.twimg.com/profile_images/1397441178/Pat_McGrath_backstage_shot_-_small_normal.jpg,false,true
Imogen K,lovekardashhian,'2731976573',false,2014-08-02 18:38:42,Love and Supporting Kim since day one&always!,1934,119963,172,37,,44,https://pbs.twimg.com/profile_banners/2731976573/1670671055,https://www.twitter.com/lovekardashhian,https://pbs.twimg.com/profile_images/1601534994538811394/TGWyzGZM_normal.jpg,false,false
stephanie suganami (she/her),steph_shep,'1644644486',false,2013-08-04 03:36:53,,184,59646,5,1942,,0,https://pbs.twimg.com/profile_banners/1644644486/1568747566,https://www.twitter.com/steph_shep,https://pbs.twimg.com/profile_images/1679387446872776704/3g1Cg01O_normal.jpg,false,false
Andre Leon Talley,OfficialALT,'118780654',false,2010-03-01 13:43:36,"The Chiffon Trenches, available now",2709,168542,96,216,New York,32,https://pbs.twimg.com/profile_banners/118780654/1589926599,https://www.twitter.com/OfficialALT,https://pbs.twimg.com/profile_images/1255501272192561155/xk2_Rhs5_normal.jpg,false,false
Jaden,jaden,'262794965',false,2011-03-08 14:41:06,The Influence,6626,7748908,187,2208,,1744,https://pbs.twimg.com/profile_banners/262794965/1675713101,https://www.twitter.com/jaden,https://pbs.twimg.com/profile_images/1711468705778106368/aOUDDYCC_normal.jpg,false,true
Vogue Magazine,voguemagazine,'136361303',false,2010-04-23 14:33:32,The official Twitter of Vogue,189679,15196040,450,5129,"New York, NY",12589,https://pbs.twimg.com/profile_banners/136361303/1712660608,https://www.twitter.com/voguemagazine,https://pbs.twimg.com/profile_images/1677094817703100416/rE6pdqIa_normal.jpg,false,true
Oprah Winfrey,Oprah,'19397785',false,2009-01-23 10:18:34,,13646,41747237,312,288,,1000,https://pbs.twimg.com/profile_banners/19397785/1419227197,https://www.twitter.com/Oprah,https://pbs.twimg.com/profile_images/1123359369570148353/Mh-Rf4Sk_normal.jpg,false,true
CR FASHION BOOK,CRFASHIONBOOK,'595997584',true,2012-05-31 21:20:37,A magazine of style & inspiration by Carine Roitfeld,43379,123788,255,1808,New York,7785,https://pbs.twimg.com/profile_banners/595997584/1709213859,https://www.twitter.com/CRFASHIONBOOK,https://pbs.twimg.com/profile_images/1231943994730536960/i0JhVI8S_normal.jpg,false,false
Demi Lovato,ddlovato,'21111883',false,2009-02-17 13:02:08,REVAMPED Out Now,17748,52600786,2,3929,DALLAS/LA,2553,https://pbs.twimg.com/profile_banners/21111883/1694750898,https://www.twitter.com/ddlovato,https://pbs.twimg.com/profile_images/1661583350740713472/t3MvYh2d_normal.jpg,false,true
UberFacts,UberFacts,'95023423',false,2009-12-06 11:07:01,The most unimportant things you’ll never need to know 💥,237088,13256005,1,1214,🌎,27804,https://pbs.twimg.com/profile_banners/95023423/1671158239,https://www.twitter.com/UberFacts,https://pbs.twimg.com/profile_images/1603579996064227328/TAcR_zuP_normal.jpg,false,true
Jen Atkin Hair,jenatkinhair,'50083860',false,2009-06-23 16:01:44,Celeb Hairstylist LA/NY/UAE bookings nicole@mane-management.com partnerships sherry@blendedstrategy.com,15084,86609,526,9647,LA/NY/DUBAI,1197,https://pbs.twimg.com/profile_banners/50083860/1606940376,https://www.twitter.com/jenatkinhair,https://pbs.twimg.com/profile_images/450016683025920000/6AjuIMXT_normal.jpeg,false,false
Harper’s BAZAAR,harpersbazaarus,'32469566',false,2009-04-17 12:32:56,The official Twitter feed of Harper’s BAZAAR,127648,1672505,884,11493,New York City,76491,https://pbs.twimg.com/profile_banners/32469566/1710767718,https://www.twitter.com/harpersbazaarus,https://pbs.twimg.com/profile_images/864508743131709440/IbDpiD8Y_normal.jpg,false,true
iHeartKim.net,iheartkimnet,'36706765',true,2009-04-30 12:38:52,The leading Kim Kardashian fan-site. Shop @SKIMS and @SKKN now. Not affiliated with Kim Kardashian.,2977,59275,80,62,United Kingdom,105,https://pbs.twimg.com/profile_banners/36706765/1653339599,https://www.twitter.com/iheartkimnet,https://pbs.twimg.com/profile_images/1682170873808027649/6cZ_VHOn_normal.jpg,false,false
ye,kanyewest,'169686021',false,2010-07-22 19:00:05,,1955,32421329,0,1,,780,https://pbs.twimg.com/profile_banners/169686021/1428444619,https://www.twitter.com/kanyewest,https://pbs.twimg.com/profile_images/1276461929934942210/cqNhNk6v_normal.jpg,false,true
Steve Stoute,SteveStoute,'56871360',false,2009-07-14 20:39:08,Super Focused,1812,86750,82,26,NYC,105,https://pbs.twimg.com/profile_banners/56871360/1470675146,https://www.twitter.com/SteveStoute,https://pbs.twimg.com/profile_images/1100580864667336704/V-8UfqOX_normal.png,false,false
Katarina,WannaBeLikeKim,'135530877',true,2010-04-21 11:20:14,"Let your dreams be bigger than your fears and your actions louder than your words. 🦋

 katarina.kardashian@yahoo.com",114887,72898,82,50,Serbia 🤎,6868,https://pbs.twimg.com/profile_banners/135530877/1586027988,https://www.twitter.com/WannaBeLikeKim,https://pbs.twimg.com/profile_images/1696249565601574912/hy6OBVVn_normal.jpg,false,false
Kardashian Navy,KardashianNavy,'138503785',false,2010-04-29 14:45:35,Kardashian/Jenner/West fanpage •• contact: kardashiansworld@gmail.com ❤️,34791,241878,120,1352,DASH // New York ,9276,https://pbs.twimg.com/profile_banners/138503785/1533906558,https://www.twitter.com/KardashianNavy,https://pbs.twimg.com/profile_images/681607394015711232/8gkR3uBX_normal.jpg,false,false
KrazyForKardash (Francesca),KrazyForKardash,'221490219',false,2010-11-30 15:21:53,Just a gal who likes to pretend she's part of the Kardashian/Jenner family. What's it to ya • #GOODSQUAD • Wilhelmina NYC,7193,157984,179,272,DASH,1050,https://pbs.twimg.com/profile_banners/221490219/1694729995,https://www.twitter.com/KrazyForKardash,https://pbs.twimg.com/profile_images/1717763873141407744/xcH97pt6_normal.jpg,false,false
David Grutman,DaveGrutman,'34811069',false,2009-04-23 22:04:19,Secret Agent,18852,54889,100,11631,Miami,2829,https://pbs.twimg.com/profile_banners/34811069/1428965109,https://www.twitter.com/DaveGrutman,https://pbs.twimg.com/profile_images/1607202037409935360/SddCodbm_normal.jpg,false,false
Foodgod,foodgod,'24531730',false,2009-03-15 10:45:23,,77,614832,71,9697,,1,https://pbs.twimg.com/profile_banners/24531730/1461904889,https://www.twitter.com/foodgod,https://pbs.twimg.com/profile_images/1577513900525895681/DHPA3q49_normal.jpg,false,true
Loren Ridinger,lorenridinger,'34892616',true,2009-04-24 06:12:58,Co-Founder of @MarketAmerica & @SHOPCOM and Entrepreneur.,99483,407750,1145,1252,,5005,,https://www.twitter.com/lorenridinger,https://pbs.twimg.com/profile_images/1097643287542984705/hTEpfeFl_normal.png,false,false
People,people,'25589776',false,2009-03-20 18:30:24,The #1 source for celebrity news and inspiring stories. ✨,479448,7654970,1635,4655,,126586,https://pbs.twimg.com/profile_banners/25589776/1703179451,https://www.twitter.com/people,https://pbs.twimg.com/profile_images/703345483218067456/waTSntUG_normal.jpg,false,true
Mario Dedivanovic,MakeupByMario,'23261363',false,2009-03-07 20:37:45,"Makeup Artist, Founder & CEO.   Shop: https://t.co/INjPOEZAQf  #makeupbymario",5651,209290,359,501,"New York, NY",522,https://pbs.twimg.com/profile_banners/23261363/1600895349,https://www.twitter.com/MakeupByMario,https://pbs.twimg.com/profile_images/1330558915575238658/GPYPCAlk_normal.jpg,false,false
Elizabeth Taylor,ElizabethTaylor,'27109019',true,2009-03-27 18:01:14,"Welcome to the official #ElizabethTaylor Twitter account. Curated by House of Taylor to celebrate Elizabeth’s values, her work, and her passions.",1435,257529,100,269,,1035,https://pbs.twimg.com/profile_banners/27109019/1677612014,https://www.twitter.com/ElizabethTaylor,https://pbs.twimg.com/profile_images/1100846667807391744/L_qFcg--_normal.png,false,false
Kylie Jenner,KylieJenner,'236699098',false,2011-01-11 00:03:57,,14346,39934599,938,431,,3220,https://pbs.twimg.com/profile_banners/236699098/1709500151,https://www.twitter.com/KylieJenner,https://pbs.twimg.com/profile_images/1762887680617234432/ykwec6z2_normal.jpg,false,true
Tracy Romulus,tracyromulus,'17553895',false,2008-11-22 01:20:24,Mom of 3,14133,28249,943,16005,Los Angeles ,793,https://pbs.twimg.com/profile_banners/17553895/1644280525,https://www.twitter.com/tracyromulus,https://pbs.twimg.com/profile_images/1370221031462375424/18LK_B7e_normal.jpg,false,false
Irving Azoff,irvingazoff,'51574477',false,2009-06-27 18:22:15,Azoff Music Management,176,80079,33,8,Los Angeles,17,,https://www.twitter.com/irvingazoff,https://pbs.twimg.com/profile_images/1095523965/ILA_normal.jpg,false,false
Scott Disick,ScottDisick,'101928415',false,2010-01-04 21:15:37,For all inquiries please email matt@disickcorp.com,2631,6354422,24,104,NY-LA,267,,https://www.twitter.com/ScottDisick,https://pbs.twimg.com/profile_images/1027672790487298048/AX5JkkiX_normal.jpg,false,true
jlo,JLo,'85603854',false,2009-10-27 12:24:51,💎 JLO LIVE Summer Tour Tickets Available Now 💎,19052,44640747,1920,14930,"Bronx, NY",3509,https://pbs.twimg.com/profile_banners/85603854/1712880808,https://www.twitter.com/JLo,https://pbs.twimg.com/profile_images/1767937093249257472/3WXL2qfa_normal.jpg,false,true
Roxy Sowlaty Bijan,RoxyBijan,'43820414',false,2009-05-31 23:28:42,love anything that sparkles . info@roxysowlaty.com,13276,83823,151,4979,,1470,https://pbs.twimg.com/profile_banners/43820414/1440114770,https://www.twitter.com/RoxyBijan,https://pbs.twimg.com/profile_images/508847849921343488/F7kcjGOa_normal.jpeg,false,true
Us Weekly,usweekly,'20012204',false,2009-02-03 18:07:13,"Your trusted source for the latest celebrity news, photos, videos and more!",275684,2108437,1129,2973,,75055,https://pbs.twimg.com/profile_banners/20012204/1646227804,https://www.twitter.com/usweekly,https://pbs.twimg.com/profile_images/1146048143882145792/C35YNceu_normal.jpg,false,true
MIKE SNEDEGAR,MIKESNEDEGAR,'46051722',false,2009-06-10 02:15:32,"Relationship investor, people connector, experience creator and picture taker. #Vegas",30003,44308,1964,78190,"Las Vegas, NV",2955,https://pbs.twimg.com/profile_banners/46051722/1503358811,https://www.twitter.com/MIKESNEDEGAR,https://pbs.twimg.com/profile_images/1318289433318182912/bb-ncg6T_normal.jpg,false,false
Simone Harouche,simoneharouche,'45904966',false,2009-06-09 14:33:09,"Co-Founder & CCO of Kit Undergarments. 
Fashion Stylist. Designer. Mother. Lover. Pink Ponies.",1800,69495,531,1738,Los Angeles,82,https://pbs.twimg.com/profile_banners/45904966/1583792005,https://www.twitter.com/simoneharouche,https://pbs.twimg.com/profile_images/1237139451114958848/_u-wLRAv_normal.jpg,false,false
LA LA,lala,'24967668',false,2009-03-17 18:17:13,Thanks for the love! Its appreciated and always needed! LOVE YOU!! ❤❤❤,29100,4510384,977,869,Insta: @lala Snapchat: lala ,3200,https://pbs.twimg.com/profile_banners/24967668/1558247825,https://www.twitter.com/lala,https://pbs.twimg.com/profile_images/1477892286264532997/-uy_mwas_normal.jpg,false,true
Serena Williams,serenawilliams,'26589987',false,2009-03-25 17:00:33,"Living, Loving, and working to help you.",14749,10430710,371,718,Somewhere over the Rainbow,800,https://pbs.twimg.com/profile_banners/26589987/1673127329,https://www.twitter.com/serenawilliams,https://pbs.twimg.com/profile_images/1499099651626127361/MnnIvHtN_normal.jpg,false,true
KELENDRIA ROWLAND,KELLYROWLAND,'30782495',false,2009-04-12 22:15:13,,14836,6832197,1680,2581,,1900,https://pbs.twimg.com/profile_banners/30782495/1678327034,https://www.twitter.com/KELLYROWLAND,https://pbs.twimg.com/profile_images/1735855654072713216/KvWMBrOY_normal.jpg,false,true
Britt Gastineau,BrittGastineau,'25158003',false,2009-03-18 17:22:30,Snapchat BrittGastineau,22907,174834,402,297,,1888,https://pbs.twimg.com/profile_banners/25158003/1408987935,https://www.twitter.com/BrittGastineau,https://pbs.twimg.com/profile_images/503957912348155905/smnSBEep_normal.jpeg,false,false
ROBERT KARDASHIAN,robkardashian,'27989078',true,2009-03-31 19:07:50,snapchat: 👻 robphuckedme Instagram: robkardashianofficial,1707,6870674,1382,709,,433,,https://www.twitter.com/robkardashian,https://pbs.twimg.com/profile_images/1763630020499836928/9n6lUxoU_normal.jpg,false,true
Angie Martinez,angiemartinez,'18783665',false,2009-01-08 18:07:50,Radio/TV/Author Contact Roc Nation for all inquiries. NY Times Best Selling book #MyVoice available now! https://t.co/1X14W5mpVM,14610,975909,725,3693,NYC,1008,https://pbs.twimg.com/profile_banners/18783665/1657651336,https://www.twitter.com/angiemartinez,https://pbs.twimg.com/profile_images/1299800645034225671/aYRjJ5OD_normal.jpg,false,true
Ryan Seacrest,RyanSeacrest,'16190898',false,2008-09-08 15:55:09,Taller in person,19559,14307883,581,1632,"New York, NY",4869,https://pbs.twimg.com/profile_banners/16190898/1696262811,https://www.twitter.com/RyanSeacrest,https://pbs.twimg.com/profile_images/1362891881730899968/DwKFmGKN_normal.jpg,false,true
